DateTime,lp_value,validation_status,dayType,season
2022-07-01 09:00:00,0.428,VAL,null,null
2022-06-29 14:00:00,0.141,VAL,Weekday,Summer
2022-06-30 09:00:00,0.229,VAL,Weekday,Summer
2022-07-01 03:00:00,0.046,VAL,Weekday,Summer
2022-04-18 03:00:00,0.038,VAL,Weekday,Summer
2022-04-19 07:00:00,1.739,VAL,Weekday,Summer
2022-06-30 11:00:00,0.23,VAL,Weekday,Summer
2022-04-18 23:00:00,0.129,VAL,Weekday,Summer
2022-06-30 00:00:00,0.382,VAL,Weekday,Summer
2022-04-19 12:00:00,0.033,VAL,Weekday,Summer
2022-04-19 22:00:00,0.187,VAL,Weekday,Summer
2022-07-01 05:00:00,0.043,VAL,Weekday,Summer
2022-06-30 07:00:00,0.665,VAL,Weekday,Summer
2022-06-30 23:00:00,0.041,VAL,Weekday,Summer
2022-04-19 06:00:00,0.726,VAL,Weekday,Summer
2022-04-19 16:00:00,0.327,VAL,Weekday,Summer
2022-04-18 07:00:00,1.088,VAL,Weekday,Summer
2022-04-17 20:00:00,1.951,VAL,Weekend,Summer
2022-04-19 11:00:00,0.324,VAL,Weekday,Summer
2022-04-18 19:00:00,0.691,VAL,Weekday,Summer
2022-04-18 01:00:00,0.201,VAL,Weekday,Summer
2022-06-30 08:00:00,0.661,VAL,Weekday,Summer
2022-07-01 04:00:00,0.041,VAL,Weekday,Summer
2022-06-30 13:00:00,0.442,VAL,Weekday,Summer
2022-04-19 05:00:00,0.591,VAL,Weekday,Summer
2022-06-30 19:00:00,0.632,VAL,Weekday,Summer
2022-04-17 21:00:00,1.257,VAL,null,Summer
2022-04-19 17:00:00,0.342,VAL,Weekday,Summer
2022-04-18 13:00:00,0.19,VAL,Weekday,Summer
2022-06-29 19:00:00,2.046,VAL,Weekday,Summer
2022-06-30 01:00:00,0.079,VAL,Weekday,Summer
2022-04-18 08:00:00,2.229,VAL,Weekday,Summer
2022-07-03 08:00:00,0.383,VAL,Weekend,Summer
2022-07-03 18:00:00,1.917,VAL,Weekend,Summer
2022-07-04 00:00:00,0.138,VAL,Weekday,Summer
2022-07-04 10:00:00,3.39,VAL,Weekday,Summer
2022-07-02 22:00:00,0.186,VAL,Weekend,Summer
2022-07-02 12:00:00,2.64,VAL,Weekend,Summer
2022-09-27 18:00:00,1.46,VAL,Weekday,Summer
2022-09-27 08:00:00,1.163,VAL,Weekday,Summer
2022-07-03 05:00:00,0.325,VAL,Weekend,Summer
2022-09-27 02:00:00,0.029,VAL,Weekday,Summer
2022-07-03 15:00:00,0.315,VAL,Weekend,Summer
2022-07-01 17:00:00,0.219,VAL,Weekday,Summer
2022-09-27 12:00:00,0.029,VAL,Weekday,Summer
2022-09-27 15:00:00,0.203,VAL,Weekday,Summer
2022-09-27 05:00:00,0.122,VAL,Weekday,Summer
2022-07-01 14:00:00,0.163,VAL,Weekday,Summer
2022-07-02 18:00:00,0.168,VAL,Weekend,Summer
2022-07-03 12:00:00,0.298,VAL,Weekend,Summer
2022-07-02 07:00:00,0.445,VAL,Weekend,Summer
2022-09-28 05:00:00,0.691,VAL,Weekday,Summer
2022-07-02 15:00:00,0.474,VAL,Weekend,Summer
2022-07-01 11:00:00,0.136,VAL,Weekday,Summer
2022-07-03 03:00:00,0.105,VAL,Weekend,Summer
2022-07-02 04:00:00,0.046,VAL,Weekend,Summer
2022-07-02 17:00:00,0.165,VAL,Weekend,Summer
2022-09-27 03:00:00,0.248,VAL,Weekday,Summer
2022-09-27 13:00:00,0.038,VAL,Weekday,Summer
2022-07-04 05:00:00,0.041,VAL,Weekday,Summer
2022-09-28 12:00:00,0.085,VAL,Weekday,null
2022-09-27 20:00:00,1.165,VAL,Weekday,Summer
2022-07-03 13:00:00,0.235,VAL,Weekend,Summer
2022-07-03 20:00:00,0.465,VAL,Weekend,Summer
2022-07-02 11:00:00,0.318,VAL,Weekend,Summer
2022-07-02 21:00:00,0.202,VAL,Weekend,Summer
2022-07-04 06:00:00,0.694,VAL,Weekday,Summer
2022-07-03 02:00:00,0.105,VAL,Weekend,Summer
2022-09-27 09:00:00,1.269,VAL,Weekday,Summer
2022-09-27 14:00:00,0.053,VAL,Weekday,Summer
2022-09-28 06:00:00,0.273,VAL,Weekday,Summer
2022-07-02 10:00:00,0.12,VAL,Weekend,Summer
2022-07-01 19:00:00,0.119,VAL,Weekday,Summer
2022-07-01 13:00:00,0.193,VAL,Weekday,Summer
2022-07-03 09:00:00,0.171,VAL,Weekend,Summer
2022-07-02 05:00:00,0.046,VAL,Weekend,Summer
2022-09-28 00:00:00,0.279,VAL,Weekday,Summer
2022-07-03 14:00:00,0.608,VAL,Weekend,Summer
2022-07-03 21:00:00,0.132,VAL,Weekend,Summer
2022-07-03 11:00:00,1.04,VAL,Weekend,Summer
2022-07-02 19:00:00,0.384,VAL,Weekend,Summer
2022-07-03 01:00:00,0.132,VAL,Weekend,Summer
2022-07-01 20:00:00,0.135,VAL,Weekday,Summer
2022-07-01 10:00:00,0.331,VAL,Weekday,Summer
2022-07-02 06:00:00,1.187,VAL,Weekend,Summer
2022-07-02 16:00:00,0.129,VAL,Weekend,Summer
2022-07-04 04:00:00,0.043,VAL,Weekday,Summer
2022-07-02 09:00:00,0.301,VAL,Weekend,Summer
2022-09-28 04:00:00,0.244,VAL,Weekday,Summer
2022-07-02 23:00:00,0.351,VAL,Weekend,Summer
2022-09-27 04:00:00,0.095,VAL,Weekday,Summer
2022-07-03 07:00:00,0.369,VAL,Weekend,Summer
2022-09-27 19:00:00,2.316,VAL,Weekday,Summer
2022-09-28 01:00:00,0.034,VAL,Weekday,Summer
2022-07-04 01:00:00,0.104,VAL,Weekday,Summer
2022-07-02 03:00:00,0.263,VAL,Weekend,Summer
2022-07-01 09:00:00,0.428,VAL,Weekday,Summer
2022-07-02 20:00:00,0.204,VAL,Weekend,Summer
2022-07-01 18:00:00,0.259,VAL,Weekday,Summer
2022-09-27 16:00:00,0.054,VAL,Weekday,Summer
2022-07-02 00:00:00,0.128,VAL,Weekend,Summer
2022-07-01 23:00:00,0.149,VAL,Weekday,Summer
2022-07-03 19:00:00,1.899,VAL,Weekend,Summer
2022-07-03 04:00:00,0.106,VAL,Weekend,Summer
2022-09-27 01:00:00,0.042,VAL,Weekday,Summer
2022-09-27 21:00:00,0.333,VAL,Weekday,Summer
2022-09-27 23:00:00,0.038,VAL,Weekday,Summer
2022-09-28 02:00:00,0.045,VAL,Weekday,Summer
2022-07-01 15:00:00,1.012,VAL,Weekday,Summer
2022-07-02 14:00:00,0.682,VAL,Weekend,Summer
2022-07-03 16:00:00,0.162,VAL,Weekend,Summer
2022-07-03 06:00:00,0.182,VAL,Weekend,Summer
2022-07-01 22:00:00,0.134,VAL,Weekday,Summer
2022-09-27 07:00:00,1.214,VAL,Weekday,Summer
2022-07-02 01:00:00,0.127,VAL,Weekend,Summer
2022-09-27 17:00:00,0.049,VAL,Weekday,Summer
2022-07-04 02:00:00,0.225,VAL,Weekday,Summer
2022-07-03 23:00:00,0.099,VAL,Weekend,Summer
2022-09-27 10:00:00,0.838,VAL,Weekday,Summer
2022-07-03 10:00:00,0.721,VAL,Weekend,Summer
2022-07-03 00:00:00,0.175,VAL,Weekend,Summer
2022-07-03 17:00:00,1.118,VAL,Weekend,Summer
2022-09-27 22:00:00,0.052,VAL,Weekday,Summer
2022-09-28 03:00:00,0.112,VAL,Weekday,Summer
2022-07-02 08:00:00,0.724,VAL,Weekend,Summer
2022-07-03 22:00:00,0.398,VAL,Weekend,Summer
2022-07-02 13:00:00,1.361,VAL,Weekend,Summer
2022-07-04 03:00:00,0.09,VAL,Weekday,Summer
2022-07-01 21:00:00,0.337,VAL,Weekday,Summer
2022-07-02 02:00:00,0.074,VAL,Weekend,Summer
2022-07-01 16:00:00,0.192,VAL,Weekday,Summer
2022-09-27 11:00:00,0.439,VAL,Weekday,Summer
2022-09-29 06:00:00,1.429,VAL,Weekday,Summer
2022-09-30 05:00:00,0.461,VAL,Weekday,Summer
2022-10-01 12:00:00,0.552,VAL,Weekend,Summer
2022-09-29 16:00:00,1.574,VAL,Weekday,Summer
2022-09-30 15:00:00,0.224,VAL,Weekday,Summer
2022-09-29 03:00:00,0.023,VAL,Weekday,Summer
2022-09-30 08:00:00,1.846,VAL,Weekday,Summer
2022-09-30 18:00:00,0.308,VAL,Weekday,Summer
2022-12-02 08:00:00,1.645,VAL,Weekday,Winter
2022-09-29 23:00:00,0.054,VAL,Weekday,Summer
2022-12-02 18:00:00,0.082,VAL,Weekday,Winter
2022-09-29 13:00:00,0.044,VAL,Weekday,Summer
2022-09-28 08:00:00,0.7,VAL,Weekday,Summer
2022-09-29 10:00:00,1.479,VAL,Weekday,Summer
2022-12-02 15:00:00,0.174,VAL,Weekday,null
2022-09-28 13:00:00,1.113,VAL,Weekday,Summer
2022-09-28 16:00:00,0.465,VAL,Weekday,Summer
2022-09-30 22:00:00,0.144,VAL,Weekday,Summer
2022-12-02 12:00:00,0.231,VAL,Weekday,Winter
2022-09-29 09:00:00,0.176,VAL,Weekday,Summer
2022-09-30 02:00:00,0.046,VAL,Weekday,Summer
2022-10-01 15:00:00,1.263,VAL,Weekend,Summer
2022-09-28 10:00:00,1.415,VAL,Weekday,Summer
2022-10-01 07:00:00,0.232,VAL,Weekend,Summer
2022-10-01 10:00:00,2.69,VAL,Weekend,Summer
2022-09-29 21:00:00,0.115,VAL,Weekday,Summer
2022-09-28 12:00:00,0.085,VAL,null,Summer
2022-09-28 22:00:00,0.079,VAL,Weekday,Summer
2022-10-01 04:00:00,0.289,VAL,Weekend,Summer
2022-12-02 03:00:00,0.062,VAL,Weekday,Winter
2022-09-30 03:00:00,0.223,VAL,Weekday,Summer
2022-12-02 13:00:00,0.175,VAL,Weekday,Winter
2022-09-30 10:00:00,2.484,VAL,Weekday,Summer
2022-09-28 19:00:00,0.757,VAL,Weekday,Summer
2022-10-01 11:00:00,1.477,VAL,Weekend,Summer
2022-09-30 20:00:00,0.326,VAL,Weekday,Summer
2022-09-28 18:00:00,0.41,VAL,Weekday,Summer
2022-09-29 20:00:00,0.125,VAL,Weekday,Summer
2022-09-28 11:00:00,1.783,VAL,Weekday,Summer
2022-09-30 16:00:00,0.08,VAL,Weekday,Summer
2022-09-29 15:00:00,2.091,VAL,Weekday,Summer
2022-12-02 02:00:00,0.029,VAL,Weekday,Winter
2022-09-30 21:00:00,0.13,VAL,Weekday,Summer
2022-12-02 09:00:00,0.936,VAL,Weekday,Winter
2022-10-01 05:00:00,0.057,VAL,Weekend,Summer
2022-09-29 04:00:00,0.243,VAL,Weekday,Summer
2022-09-28 23:00:00,0.158,VAL,Weekday,Summer
2022-12-02 14:00:00,0.491,VAL,Weekday,Winter
2022-10-01 17:00:00,0.297,VAL,Weekend,Summer
2022-09-30 04:00:00,0.013,VAL,Weekday,Summer
2022-09-28 17:00:00,0.641,VAL,Weekday,Summer
2022-10-01 09:00:00,1.938,VAL,Weekend,Summer
2022-12-02 11:00:00,0.012,VAL,Weekday,Winter
2022-12-02 01:00:00,0.268,VAL,Weekday,Winter
2022-09-28 07:00:00,0.984,VAL,Weekday,Summer
2022-10-01 06:00:00,0.066,VAL,Weekend,Summer
2022-10-01 16:00:00,0.407,VAL,Weekend,Summer
2022-09-28 14:00:00,0.743,VAL,Weekday,Summer
2022-09-28 21:00:00,0.125,VAL,Weekday,Summer
2022-10-01 21:00:00,0.378,VAL,Weekend,Summer
2022-12-02 07:00:00,0.114,VAL,Weekday,Winter
2022-10-01 03:00:00,0.068,VAL,Weekend,Summer
2022-09-29 05:00:00,0.02,VAL,Weekday,Summer
2022-09-30 06:00:00,1.181,VAL,Weekday,Summer
2022-10-01 00:00:00,0.31,VAL,Weekend,Summer
2022-09-30 11:00:00,1.163,VAL,Weekday,Summer
2022-09-30 17:00:00,0.475,VAL,Weekday,Summer
2022-09-29 02:00:00,0.07,VAL,Weekday,Summer
2022-09-29 22:00:00,0.297,VAL,Weekday,Summer
2022-09-29 14:00:00,1.088,VAL,Weekday,Summer
2022-09-29 17:00:00,0.872,VAL,Weekday,Summer
2022-09-30 09:00:00,1.741,VAL,Weekday,Summer
2022-09-30 14:00:00,0.213,VAL,Weekday,Summer
2022-12-02 04:00:00,0.056,VAL,Weekday,Winter
2022-12-02 06:00:00,0.075,VAL,Weekday,Winter
2022-09-30 23:00:00,0.146,VAL,Weekday,Summer
2022-09-29 11:00:00,0.191,VAL,Weekday,Summer
2022-09-29 01:00:00,0.037,VAL,Weekday,Summer
2022-10-01 14:00:00,0.545,VAL,Weekend,Summer
2022-09-30 13:00:00,1.067,VAL,Weekday,Summer
2022-10-01 01:00:00,0.083,VAL,Weekend,Summer
2022-09-29 08:00:00,0.097,VAL,Weekday,Summer
2022-09-30 00:00:00,0.079,VAL,Weekday,Summer
2022-09-29 18:00:00,0.72,VAL,Weekday,Summer
2022-09-28 09:00:00,0.055,VAL,Weekday,Summer
2022-09-29 00:00:00,0.329,VAL,Weekday,Summer
2022-12-02 10:00:00,2.501,VAL,Weekday,Winter
2022-10-01 13:00:00,0.106,VAL,Weekend,Summer
2022-12-02 05:00:00,0.215,VAL,Weekday,Winter
2022-10-01 08:00:00,0.131,VAL,Weekend,Summer
2022-09-30 12:00:00,0.518,VAL,Weekday,Summer
2022-09-28 15:00:00,0.396,VAL,Weekday,Summer
2022-09-29 19:00:00,0.552,VAL,Weekday,Summer
2022-09-30 01:00:00,0.153,VAL,Weekday,Summer
2022-09-30 07:00:00,1.197,VAL,Weekday,Summer
2022-09-29 12:00:00,0.26,VAL,Weekday,Summer
2022-09-29 07:00:00,0.38,VAL,Weekday,Summer
2022-09-30 19:00:00,0.227,VAL,Weekday,Summer
2022-10-01 02:00:00,0.068,VAL,Weekend,Summer
2022-09-28 20:00:00,0.156,VAL,Weekday,Summer
2022-12-03 23:00:00,0.338,VAL,Weekend,Winter
2022-12-04 09:00:00,0.086,VAL,Weekend,Winter
2022-12-04 19:00:00,0.394,VAL,Weekend,Winter
2022-12-03 00:00:00,0.211,VAL,Weekend,Winter
2022-12-06 07:00:00,0.055,VAL,Weekday,Winter
2022-04-19 23:00:00,0.222,VAL,Weekday,Summer
2022-12-02 20:00:00,0.271,VAL,Weekday,Winter
2022-12-04 06:00:00,0.093,VAL,Weekend,Winter
2022-12-04 16:00:00,0.494,VAL,Weekend,Winter
2022-12-06 14:00:00,0.53,VAL,Weekday,Winter
2022-12-04 11:00:00,1.853,VAL,Weekend,Winter
2022-12-02 15:00:00,0.174,VAL,null,Winter
2022-12-04 13:00:00,0.401,VAL,Weekend,Winter
2022-12-06 12:00:00,0.264,VAL,Weekday,Winter
2022-12-03 19:00:00,1.323,VAL,Weekend,Winter
2022-12-05 17:00:00,0.085,VAL,Weekday,Winter
2022-12-05 09:00:00,1.175,VAL,Weekday,Winter
2022-12-03 10:00:00,0.591,VAL,Weekend,Winter
2022-12-03 16:00:00,1.786,VAL,Weekend,Winter
2022-12-03 08:00:00,0.138,VAL,Weekend,Winter
2022-12-05 14:00:00,1.492,VAL,Weekday,Winter
2022-12-05 11:00:00,0.46,VAL,Weekday,Winter
2022-12-03 13:00:00,2.348,VAL,Weekend,Winter
2022-12-06 05:00:00,0.908,VAL,Weekday,Winter
2022-12-05 06:00:00,0.521,VAL,Weekday,Winter
2022-12-04 10:00:00,0.338,VAL,Weekend,Winter
2022-12-06 15:00:00,0.511,VAL,Weekday,Winter
2022-12-04 20:00:00,0.516,VAL,Weekend,Winter
2022-12-04 14:00:00,0.434,VAL,Weekend,Winter
2022-12-06 21:00:00,2.159,VAL,Weekday,Winter
2022-12-04 04:00:00,0.028,VAL,Weekend,Winter
2022-12-03 05:00:00,0.05,VAL,Weekend,Winter
2022-12-05 13:00:00,1.881,VAL,Weekday,Winter
2022-12-06 11:00:00,0.117,VAL,Weekday,Winter
2022-12-05 12:00:00,1.353,VAL,Weekday,Winter
2022-12-03 12:00:00,3.979,VAL,Weekend,Winter
2022-12-03 22:00:00,0.553,VAL,Weekend,Winter
2022-12-06 04:00:00,0.272,VAL,Weekday,Winter
2022-12-04 21:00:00,1.09,VAL,Weekend,Winter
2022-12-04 03:00:00,0.026,VAL,Weekend,Winter
2022-12-05 07:00:00,1.142,VAL,Weekday,Winter
2022-12-06 16:00:00,0.311,VAL,Weekday,Winter
2022-12-05 19:00:00,0.656,VAL,Weekday,Winter
2022-12-03 11:00:00,2.735,VAL,Weekend,Winter
2022-12-06 10:00:00,0.045,VAL,Weekday,Winter
2022-12-03 06:00:00,0.27,VAL,Weekend,Winter
2022-12-04 15:00:00,3.067,VAL,Weekend,Winter
2022-12-03 18:00:00,0.047,VAL,Weekend,Winter
2022-12-05 01:00:00,0.104,VAL,Weekday,Winter
2022-12-04 02:00:00,0.31,VAL,Weekend,Winter
2022-12-04 12:00:00,0.281,VAL,Weekend,Winter
2022-12-06 13:00:00,0.367,VAL,Weekday,Winter
2022-12-02 21:00:00,0.396,VAL,Weekday,Winter
2022-12-03 07:00:00,0.079,VAL,Weekend,Winter
2022-12-05 18:00:00,0.992,VAL,Weekday,Winter
2022-12-05 08:00:00,1.715,VAL,Weekday,Winter
2022-12-05 15:00:00,0.814,VAL,Weekday,Winter
2022-12-05 20:00:00,1.206,VAL,Weekday,Winter
2022-12-03 17:00:00,0.507,VAL,Weekend,Winter
2022-12-05 05:00:00,0.051,VAL,Weekday,Winter
2022-12-03 04:00:00,0.098,VAL,Weekend,Winter
2022-12-05 00:00:00,0.149,VAL,Weekday,Winter
2022-12-04 08:00:00,0.094,VAL,Weekend,Winter
2022-04-20 00:00:00,0.075,VAL,Weekday,null
2022-12-05 02:00:00,0.063,VAL,Weekday,Winter
2022-12-05 23:00:00,0.06,VAL,Weekday,Winter
2022-12-06 06:00:00,0.34,VAL,Weekday,Winter
2022-12-03 01:00:00,0.114,VAL,Weekend,Winter
2022-12-04 05:00:00,0.272,VAL,Weekend,Winter
2022-12-02 19:00:00,0.197,VAL,Weekday,Winter
2022-12-06 00:00:00,0.013,VAL,Weekday,Winter
2022-12-06 03:00:00,0.012,VAL,Weekday,Winter
2022-12-04 22:00:00,0.126,VAL,Weekend,Winter
2022-12-04 17:00:00,0.658,VAL,Weekend,Winter
2022-12-04 07:00:00,0.348,VAL,Weekend,Winter
2022-12-05 16:00:00,0.022,VAL,Weekday,Winter
2022-12-04 00:00:00,0.085,VAL,Weekend,Winter
2022-12-03 21:00:00,1.612,VAL,Weekend,Winter
2022-12-02 16:00:00,0.147,VAL,Weekday,Winter
2022-12-03 15:00:00,1.901,VAL,Weekend,Winter
2022-12-05 03:00:00,0.108,VAL,Weekday,Winter
2022-12-06 01:00:00,0.06,VAL,Weekday,Winter
2022-12-05 22:00:00,0.203,VAL,Weekday,Winter
2022-12-02 23:00:00,0.223,VAL,Weekday,Winter
2022-12-03 02:00:00,0.087,VAL,Weekend,Winter
2022-12-06 09:00:00,0.17,VAL,Weekday,Winter
2022-12-04 01:00:00,0.094,VAL,Weekend,Winter
2022-12-04 18:00:00,1.08,VAL,Weekend,Winter
2022-12-05 10:00:00,0.057,VAL,Weekday,Winter
2022-12-03 14:00:00,2.777,VAL,Weekend,Winter
2022-12-02 17:00:00,0.037,VAL,Weekday,Winter
2022-12-04 23:00:00,0.316,VAL,Weekend,Winter
2022-12-03 09:00:00,0.414,VAL,Weekend,Winter
2022-12-06 02:00:00,0.039,VAL,Weekday,Winter
2022-12-02 22:00:00,0.123,VAL,Weekday,Winter
2022-12-03 20:00:00,1.897,VAL,Weekend,Winter
2022-12-05 04:00:00,0.2,VAL,Weekday,Winter
2022-12-05 21:00:00,0.393,VAL,Weekday,Winter
2022-12-06 08:00:00,0.008,VAL,Weekday,Winter
2022-12-03 03:00:00,0.226,VAL,Weekend,Winter
2022-04-21 15:00:00,0.07,VAL,Weekday,Summer
2022-04-21 05:00:00,0.409,VAL,Weekday,Summer
2022-04-23 03:00:00,0.125,VAL,Weekend,Summer
2022-04-23 06:00:00,1.612,VAL,Weekend,Summer
2022-04-23 16:00:00,1.165,VAL,Weekend,Summer
2022-04-23 23:00:00,0.112,VAL,Weekend,Summer
2022-04-23 13:00:00,1.815,VAL,Weekend,Summer
2022-04-23 00:00:00,0.042,VAL,Weekend,Summer
2022-04-23 10:00:00,0.411,VAL,Weekend,Summer
2022-04-23 20:00:00,0.297,VAL,Weekend,Summer
2022-04-21 22:00:00,0.037,VAL,Weekday,Summer
2022-04-21 02:00:00,0.564,VAL,Weekday,Summer
2022-04-21 12:00:00,0.526,VAL,Weekday,Summer
2022-04-24 06:00:00,1.364,VAL,Weekend,Summer
2022-04-20 07:00:00,0.21,VAL,Weekday,Summer
2022-04-20 12:00:00,0.051,VAL,Weekday,Summer
2022-04-22 08:00:00,0.575,VAL,Weekday,Summer
2022-04-20 15:00:00,0.781,VAL,Weekday,Summer
2022-04-22 13:00:00,0.38,VAL,Weekday,Summer
2022-04-22 10:00:00,0.37,VAL,Weekday,Summer
2022-04-21 08:00:00,0.034,VAL,Weekday,Summer
2022-04-20 04:00:00,0.251,VAL,Weekday,Summer
2022-04-22 05:00:00,0.598,VAL,Weekday,Summer
2022-04-23 09:00:00,1.716,VAL,Weekend,Summer
2022-04-24 03:00:00,0.044,VAL,Weekend,null
2022-04-23 11:00:00,0.209,VAL,Weekend,Summer
2022-04-20 08:00:00,0.032,VAL,Weekday,Summer
2022-04-23 08:00:00,0.429,VAL,Weekend,Summer
2022-04-22 09:00:00,0.429,VAL,Weekday,Summer
2022-04-23 01:00:00,0.047,VAL,Weekend,Summer
2022-04-22 02:00:00,0.044,VAL,Weekday,Summer
2022-04-21 00:00:00,0.798,VAL,Weekday,Summer
2022-04-21 10:00:00,0.043,VAL,Weekday,Summer
2022-04-22 16:00:00,1.083,VAL,Weekday,Summer
2022-04-21 07:00:00,0.035,VAL,Weekday,Summer
2022-04-21 17:00:00,0.214,VAL,Weekday,Summer
2022-04-23 18:00:00,0.268,VAL,Weekend,Summer
2022-04-21 06:00:00,0.035,VAL,Weekday,Summer
2022-04-23 07:00:00,1.359,VAL,Weekend,Summer
2022-04-20 02:00:00,0.033,VAL,Weekday,Summer
2022-04-20 09:00:00,0.038,VAL,Weekday,Summer
2022-04-23 12:00:00,2.249,VAL,Weekend,Summer
2022-04-22 03:00:00,0.041,VAL,Weekday,Summer
2022-04-20 14:00:00,0.031,VAL,Weekday,Summer
2022-04-22 20:00:00,1.962,VAL,Weekday,Summer
2022-04-21 18:00:00,0.51,VAL,Weekday,Summer
2022-04-21 11:00:00,0.81,VAL,Weekday,Summer
2022-04-21 23:00:00,0.044,VAL,Weekday,Summer
2022-04-22 15:00:00,0.1,VAL,Weekday,Summer
2022-04-23 19:00:00,0.19,VAL,Weekend,Summer
2022-04-22 14:00:00,0.099,VAL,Weekday,Summer
2022-04-22 04:00:00,0.487,VAL,Weekday,Summer
2022-04-20 06:00:00,0.031,VAL,Weekday,Summer
2022-04-20 16:00:00,1.876,VAL,Weekday,Summer
2022-04-22 17:00:00,2.285,VAL,Weekday,Summer
2022-04-24 02:00:00,0.194,VAL,Weekend,Summer
2022-04-20 03:00:00,0.254,VAL,Weekday,Summer
2022-04-22 21:00:00,1.544,VAL,Weekday,Summer
2022-04-20 23:00:00,1.011,VAL,Weekday,Summer
2022-04-22 11:00:00,0.887,VAL,Weekday,Summer
2022-04-20 13:00:00,0.032,VAL,Weekday,Summer
2022-04-22 01:00:00,0.038,VAL,Weekday,Summer
2022-04-23 17:00:00,0.492,VAL,Weekend,Summer
2022-04-20 20:00:00,0.885,VAL,Weekday,Summer
2022-04-20 00:00:00,0.075,VAL,null,Summer
2022-04-21 04:00:00,0.242,VAL,Weekday,Summer
2022-04-20 19:00:00,0.348,VAL,Weekday,Summer
2022-04-21 19:00:00,1.171,VAL,Weekday,Summer
2022-04-23 02:00:00,0.227,VAL,Weekend,Summer
2022-04-23 22:00:00,0.156,VAL,Weekend,Summer
2022-04-21 21:00:00,0.043,VAL,Weekday,Summer
2022-04-21 13:00:00,0.345,VAL,Weekday,Summer
2022-04-21 01:00:00,0.828,VAL,Weekday,Summer
2022-04-21 16:00:00,0.058,VAL,Weekday,Summer
2022-04-23 14:00:00,0.81,VAL,Weekend,Summer
2022-04-20 11:00:00,0.249,VAL,Weekday,Summer
2022-04-23 21:00:00,0.122,VAL,Weekend,Summer
2022-04-22 19:00:00,1.587,VAL,Weekday,Summer
2022-04-24 00:00:00,0.145,VAL,Weekend,Summer
2022-04-22 22:00:00,0.616,VAL,Weekday,Summer
2022-04-22 12:00:00,0.354,VAL,Weekday,Summer
2022-04-21 20:00:00,0.143,VAL,Weekday,Summer
2022-04-20 21:00:00,0.921,VAL,Weekday,Summer
2022-04-20 05:00:00,0.042,VAL,Weekday,Summer
2022-04-23 15:00:00,0.616,VAL,Weekend,Summer
2022-04-22 06:00:00,0.037,VAL,Weekday,Summer
2022-04-23 05:00:00,0.322,VAL,Weekend,Summer
2022-04-20 18:00:00,0.191,VAL,Weekday,Summer
2022-04-20 17:00:00,1.083,VAL,Weekday,Summer
2022-04-20 10:00:00,0.04,VAL,Weekday,Summer
2022-04-20 22:00:00,0.806,VAL,Weekday,Summer
2022-04-24 01:00:00,0.134,VAL,Weekend,Summer
2022-04-22 18:00:00,1.892,VAL,Weekday,Summer
2022-04-21 14:00:00,0.658,VAL,Weekday,Summer
2022-04-22 23:00:00,0.047,VAL,Weekday,Summer
2022-04-21 09:00:00,0.235,VAL,Weekday,Summer
2022-04-22 07:00:00,0.052,VAL,Weekday,Summer
2022-04-22 00:00:00,0.179,VAL,Weekday,Summer
2022-04-21 03:00:00,0.047,VAL,Weekday,Summer
2022-04-23 04:00:00,0.274,VAL,Weekend,Summer
2022-07-06 11:00:00,0.412,VAL,Weekday,Summer
2022-07-06 21:00:00,0.249,VAL,Weekday,Summer
2022-07-05 19:00:00,0.156,VAL,Weekday,Summer
2022-07-07 07:00:00,0.032,VAL,Weekday,Summer
2022-07-07 17:00:00,0.1,VAL,Weekday,Summer
2022-07-05 09:00:00,0.234,VAL,Weekday,Summer
2022-07-04 20:00:00,0.348,VAL,Weekday,Summer
2022-04-24 09:00:00,0.119,VAL,Weekend,Summer
2022-07-07 14:00:00,0.801,VAL,Weekday,Summer
2022-07-07 04:00:00,0.032,VAL,Weekday,Summer
2022-07-05 06:00:00,0.108,VAL,Weekday,Summer
2022-07-05 16:00:00,0.16,VAL,Weekday,Summer
2022-07-05 13:00:00,0.043,VAL,Weekday,Summer
2022-07-04 16:00:00,0.234,VAL,Weekday,Summer
2022-04-24 14:00:00,0.159,VAL,Weekend,Summer
2022-04-24 11:00:00,0.477,VAL,Weekend,Summer
2022-07-07 11:00:00,2.441,VAL,Weekday,Summer
2022-07-06 17:00:00,0.129,VAL,Weekday,Summer
2022-07-05 10:00:00,0.028,VAL,Weekday,Summer
2022-07-04 08:00:00,3.032,VAL,Weekday,Summer
2022-07-06 14:00:00,0.107,VAL,Weekday,Summer
2022-07-06 06:00:00,1.051,VAL,Weekday,Summer
2022-07-04 13:00:00,0.714,VAL,Weekday,Summer
2022-07-06 09:00:00,0.059,VAL,Weekday,Summer
2022-04-24 03:00:00,0.044,VAL,null,Summer
2022-07-05 04:00:00,0.132,VAL,Weekday,Summer
2022-04-24 10:00:00,0.612,VAL,Weekend,Summer
2022-07-07 15:00:00,0.507,VAL,Weekday,Summer
2022-07-07 05:00:00,0.251,VAL,Weekday,Summer
2022-07-06 13:00:00,1.1,VAL,Weekday,Summer
2022-07-06 23:00:00,0.046,VAL,Weekday,Summer
2022-07-05 14:00:00,0.131,VAL,Weekday,Summer
2022-07-04 22:00:00,0.127,VAL,Weekday,Summer
2022-07-04 19:00:00,0.184,VAL,Weekday,Summer
